cantonlock_slug,cantonlock_model,cantonlock_spec_rows,stahlock_id,stahlock_url,stahlock_model,label,stahlock_value,type,cantonlock_existing,evidence
f100-ss-door-hinge,F100 SS,3,1994,https://stahlock.com/index.php?id=1994,F100 SS,Material,Iron with stainless steel cover,conflict,Iron,Material: Iron with stainless steel cover
f100-ss-door-hinge,F100 SS,3,1994,https://stahlock.com/index.php?id=1994,F100 SS,Application,Wooden doors,new,,Application: Wooden doors
f100-ss-door-hinge,F100 SS,3,1994,https://stahlock.com/index.php?id=1994,F100 SS,Pin Material,Iron,new,,Pin Material: Iron
f100-ss-door-hinge,F100 SS,3,1994,https://stahlock.com/index.php?id=1994,F100 SS,Max Bearing Capacity,80 kg,new,,Max Bearing Capacity: 80 kg
f100-ss-door-hinge,F100 SS,3,1994,https://stahlock.com/index.php?id=1994,F100 SS,Closing Force,25 N·m,new,,Closing Force: 25 N·m
f101-glass-door-patch-fittings,F101,3,2205,https://stahlock.com/index.php?id=2205,F101,Max. Door Weight,90 kg,new,,Max. Door Weight: 90 kg
f101-glass-door-patch-fittings,F101,3,2205,https://stahlock.com/index.php?id=2205,F101,Door Width,up to 1200 mm,new,,Door Width: up to 1200 mm
f101-glass-door-patch-fittings,F101,3,2205,https://stahlock.com/index.php?id=2205,F101,Size,129 × 321.5 mm,conflict,129*321.5mm,Size: 129 × 321.5 mm
f101-glass-door-patch-fittings,F101,3,2205,https://stahlock.com/index.php?id=2205,F101,Finish Options,"SS, AB, SN, AC, PB",new,,"Finish Options: SS, AB, SN, AC, PB"
f110-glass-door-patch-fittings,F110,2,2206,https://stahlock.com/index.php?id=2206,F110,Out case material,Stainless steel 304,new,,Out case material:Stainless steel 304
f110-glass-door-patch-fittings,F110,2,2206,https://stahlock.com/index.php?id=2206,F110,Inner structure,Iron,new,,Inner structure: Iron
f110-glass-door-patch-fittings,F110,2,2206,https://stahlock.com/index.php?id=2206,F110,Door Thickness,8-12mm,new,,Door Thickness: 8-12mm
f110-glass-door-patch-fittings,F110,2,2206,https://stahlock.com/index.php?id=2206,F110,Usage,Glass door,new,,Usage: Glass door
f111-glass-door-patch-fittings,F111,2,2207,https://stahlock.com/index.php?id=2207,F111,Out case material,Stainless steel,new,,Out case material: Stainless steel
f111-glass-door-patch-fittings,F111,2,2207,https://stahlock.com/index.php?id=2207,F111,Inner structure,Iron,new,,Inner structure: Iron
f111-glass-door-patch-fittings,F111,2,2207,https://stahlock.com/index.php?id=2207,F111,Door Thickness,8-12mm,new,,Door Thickness:8-12mm
f111-glass-door-patch-fittings,F111,2,2207,https://stahlock.com/index.php?id=2207,F111,Usage,Glass door,new,,Usage: Glass door
f112-glass-door-patch-fittings,F112,2,2208,https://stahlock.com/index.php?id=2208,F112,Out case material,Stainless steel,new,,Out case material: Stainless steel
f112-glass-door-patch-fittings,F112,2,2208,https://stahlock.com/index.php?id=2208,F112,Inner structure,Iron,new,,Inner structure: Iron
f112-glass-door-patch-fittings,F112,2,2208,https://stahlock.com/index.php?id=2208,F112,Door Thickness,8-12mm,new,,Door Thickness:8-12mm
f112-glass-door-patch-fittings,F112,2,2208,https://stahlock.com/index.php?id=2208,F112,Usage,Glass door,new,,Usage: Glass door
f113-glass-door-patch-fittings,F113,1,2209,https://stahlock.com/index.php?id=2209,F113,Out case material,Stainless steel,new,,Out case material: Stainless steel
f113-glass-door-patch-fittings,F113,1,2209,https://stahlock.com/index.php?id=2209,F113,Inner structure,Iron,new,,Inner structure: Iron
f113-glass-door-patch-fittings,F113,1,2209,https://stahlock.com/index.php?id=2209,F113,Door Thickness,8-12mm,new,,Door Thickness:8-12mm
f113-glass-door-patch-fittings,F113,1,2209,https://stahlock.com/index.php?id=2209,F113,Usage,Glass door,new,,Usage: Glass door
f114-glass-door-patch-fittings,F114,2,2210,https://stahlock.com/index.php?id=2210,F114,Out case material,Stainless steel,new,,Out case material: Stainless steel
f114-glass-door-patch-fittings,F114,2,2210,https://stahlock.com/index.php?id=2210,F114,Inner structure,Iron,new,,Inner structure: Iron
f114-glass-door-patch-fittings,F114,2,2210,https://stahlock.com/index.php?id=2210,F114,Door Thickness,8-12mm,new,,Door Thickness:8-12mm
f114-glass-door-patch-fittings,F114,2,2210,https://stahlock.com/index.php?id=2210,F114,Usage,Glass door,new,,Usage: Glass door
f123-glass-door-patch-fittings,F123,2,2211,https://stahlock.com/index.php?id=2211,F123,Out case material,Stainless steel,new,,Out case material: Stainless steel
f123-glass-door-patch-fittings,F123,2,2211,https://stahlock.com/index.php?id=2211,F123,Inner structure,Steel,new,,Inner structure: Steel
f123-glass-door-patch-fittings,F123,2,2211,https://stahlock.com/index.php?id=2211,F123,Door Thickness,8-12mm,new,,Door Thickness:8-12mm
f123-glass-door-patch-fittings,F123,2,2211,https://stahlock.com/index.php?id=2211,F123,Usage,Glass Door Locks,new,,Usage: Glass Door Locks
f132-glass-door-patch-fittings,F132,4,2212,https://stahlock.com/index.php?id=2212,F132,Door Thickness,8-12mm,new,,Door Thickness: 8-12mm
f132-glass-door-patch-fittings,F132,4,2212,https://stahlock.com/index.php?id=2212,F132,Usage,Glass Door,new,,Usage: Glass Door
g559-night-latch-and-rim-lock,G559,12,2109,https://stahlock.com/index.php?id=2109,G559,Material,"Iron lock body, zinc alloy latch, brass double cylinder",conflict,"Iron lock body, brass Cylinder(double cylinder), with 3pcs iron key.","Material: Iron lock body, zinc alloy latch, brass double cylinder"
g559-night-latch-and-rim-lock,G559,12,2109,https://stahlock.com/index.php?id=2109,G559,Keys,3 iron keys included,new,,Keys: 3 iron keys included
g559-night-latch-and-rim-lock,G559,12,2109,https://stahlock.com/index.php?id=2109,G559,Handing,Fully reversible for left or right-hand doors,conflict,"Fully reversible, left or right hand",Handing: Fully reversible for left or right-hand doors
g559-night-latch-and-rim-lock,G559,12,2109,https://stahlock.com/index.php?id=2109,G559,Door Thickness,Standard 35–55mm; optional 30–60mm upon request,conflict,35mm to 55mm standard; 30mm to 60mm on request,Door Thickness: Standard 35–55mm; optional 30–60mm upon request
g559-night-latch-and-rim-lock,G559,12,2109,https://stahlock.com/index.php?id=2109,G559,Finish,Painted,conflict,Painting,Finish: Painted
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Main body,Stainless steel 304,new,,Main body: Stainless steel 304
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Inner body,Stainless steel 201,new,,Inner body: Stainless steel 201
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Deadbolt,Steel,new,,Deadbolt: Steel
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Glass door thickness,8-10 mm,new,,Glass door thickness: 8-10 mm
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Cylinder material,Brass,new,,Cylinder material: Brass
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Key material,Nickel plated,new,,Key material: Nickel plated
gl125-ss-glass-door-patch-fittings,GL125 SS,2,2213,https://stahlock.com/index.php?id=2213,GL125 SS,Model,Double door,new,,Model: Double door
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Lock Type,Concealed Lock,new,,Lock Type: Concealed Lock
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Lock Body Material,Iron,new,,Lock Body Material: Iron
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Lock Cylinder,Brass cylinder,new,,Lock Cylinder: Brass cylinder
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Specifications,"Double Hook Door Bolt(Double Flat Door Bolt, Single Hook Door Bolt, Single Flat Door Bolt.)",new,,"Specifications: Double Hook Door Bolt(Double Flat Door Bolt, Single Hook Door Bolt, Single Flat Door Bolt.)"
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Surface Treatment,Electroplatingbhgh.,new,,Surface Treatment: Electroplatingbhgh.
hy006dk-lock-case,HY006DK,1,2411,https://stahlock.com/index.php?id=2411,HY006DK,Included Accessories,Aluminum Door Lock Body /American-Style/Lock Cylinder /Lock Case (Door Bolt)/Locks and Keys.,new,,Included Accessories: Aluminum Door Lock Body /American-Style/Lock Cylinder /Lock Case (Door Bolt)/Locks and Keys.
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Lock Type,Concealed Lock,new,,Lock Type: Concealed Lock
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Lock Body Material,Iron,new,,Lock Body Material: Iron
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Lock Cylinder,Brass cylinder,new,,Lock Cylinder: Brass cylinder
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Specifications,"Single Hook Door Bolt (Double Hook Door Bolt,Double Flat Door Bolt,Single Flat Door Bolt.)",new,,"Specifications: Single Hook Door Bolt (Double Hook Door Bolt,Double Flat Door Bolt,Single Flat Door Bolt.)"
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Surface Treatment,Electroplatingbhgh.,new,,Surface Treatment: Electroplatingbhgh.
hy006et-lock-case,HY006ET,2,2412,https://stahlock.com/index.php?id=2412,HY006ET,Included Accessories,Aluminum Door Lock Body /American-Style/Lock Cylinder /Lock Case (Door Bolt)/Locks and Keys.,new,,Included Accessories: Aluminum Door Lock Body /American-Style/Lock Cylinder /Lock Case (Door Bolt)/Locks and Keys.
hy007-lock-case,HY007,3,2416,https://stahlock.com/index.php?id=2416,HY007,Lock Type,Deadlatch Lock,new,,Lock Type: Deadlatch Lock
hy007-lock-case,HY007,3,2416,https://stahlock.com/index.php?id=2416,HY007,Handing,Reversible (Left / Right),new,,Handing: Reversible (Left / Right)
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Product Type,Push Pull Paddle Door Lock Set,new,,Product Type: Push Pull Paddle Door Lock Set
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Application,Aluminum Storefront Door / Glass Door / Office Door / Commercial Entrance Door,conflict,"Aluminum Storefront Door / Glass Door / Office Door / Commercial Entrance Door / Shops, Offices, Malls, Supermarkets, Commercial Buildings",Application: Aluminum Storefront Door / Glass Door / Office Door / Commercial Entrance Door
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Handle Material,Aluminum Alloy,new,,Handle Material: Aluminum Alloy
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Lock Body Material,Iron,new,,Lock Body Material: Iron
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Latch Components,Zinc Alloy & ABS,new,,Latch Components: Zinc Alloy & ABS
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Handing,Left Hand or Right Hand Available,new,,Handing: Left Hand or Right Hand Available
hy007-s-lock-case,HY007-S,6,2427,https://stahlock.com/index.php?id=2427,HY007-S,Suitable For,"Shops, Offices, Malls, Supermarkets, Commercial Buildings",new,,"Suitable For: Shops, Offices, Malls, Supermarkets, Commercial Buildings"
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Lock Type,Concealed Lock,new,,Lock Type: Concealed Lock
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Lock Body Material,Iron,new,,Lock Body Material: Iron
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Lock Cylinder,Brass cylinder,new,,Lock Cylinder: Brass cylinder
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Lock Type,Flat Swing Bolt Lock Body,new,,Lock Type: Flat Swing Bolt Lock Body
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Surface Treatment,Electroplating.,new,,Surface Treatment: Electroplating.
hy008-lock-case,HY008,1,2421,https://stahlock.com/index.php?id=2421,HY008,Included Accessories,"Aluminum Door Lock Body, American-Style Lock Cylinder / Lock Case (Door Bolt), and Locks and Keys.",new,,"Included Accessories: Aluminum Door Lock Body, American-Style Lock Cylinder / Lock Case (Door Bolt), and Locks and Keys."
hy-0ss-lock-case,HY-0SS,7,2419,https://stahlock.com/index.php?id=2419,HY-0SS,Finish,Satin,conflict,Satin Stainless Steel,Finish: Satin
hy-0ss-lock-case,HY-0SS,7,2419,https://stahlock.com/index.php?id=2419,HY-0SS,Accessories,304 Stainless Steel Screws,new,,Accessories: 304 Stainless Steel Screws
hy-0ss-lock-case,HY-0SS,7,2419,https://stahlock.com/index.php?id=2419,HY-0SS,Design,Full Latch Coverage,new,,Design: Full Latch Coverage
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Opening Angle,180° / 360° Rotation,new,,Opening Angle: 180° / 360° Rotation
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Hole Count,10 Holes,new,,Hole Count: 10 Holes
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Surface Finish,Zinc Plated,new,,Surface Finish: Zinc Plated
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Installation Method,Screw Mounted,new,,Installation Method: Screw Mounted
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Features,"Detachable, Smooth Rotation, Easy Installation",new,,"Features: Detachable, Smooth Rotation, Easy Installation"
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Application,"Doors, Windows, Cabinet Doors, Fire Doors",conflict,"Doors, Windows, Cabinet Doors, Fire Doors / Residential, Commercial, Hotel, Office, Warehouse, Industrial","Application: Doors, Windows, Cabinet Doors, Fire Doors"
ih01-brass-and-steel-hinges,IH01,6,2423,https://stahlock.com/index.php?id=2423,IH01,Usage,"Residential, Commercial, Hotel, Office, Warehouse, Industrial",new,,"Usage: Residential, Commercial, Hotel, Office, Warehouse, Industrial"
ju-051-door-closer,JU-051,1,2226,https://stahlock.com/index.php?id=2226,JU-051,Door Width,800mm,new,,Door Width:800mm
ju-051-door-closer,JU-051,1,2226,https://stahlock.com/index.php?id=2226,JU-051,Capacity,15-30KG,new,,Capacity:15-30KG
ju-051-door-closer,JU-051,1,2226,https://stahlock.com/index.php?id=2226,JU-051,Max opening angle,180°,new,,Max opening angle:180°
ju-061-door-closer,JU-061,1,2227,https://stahlock.com/index.php?id=2227,JU-061,Door Width,850mm,new,,Door Width:850mm
ju-061-door-closer,JU-061,1,2227,https://stahlock.com/index.php?id=2227,JU-061,Capacity,25-45KG,new,,Capacity:25-45KG
ju-061-door-closer,JU-061,1,2227,https://stahlock.com/index.php?id=2227,JU-061,Max opening angle,180°,new,,Max opening angle:180°
ju-072-door-closer,JU-072,1,2228,https://stahlock.com/index.php?id=2228,JU-072,Door Width,1050mm,new,,Door Width:1050mm
ju-072-door-closer,JU-072,1,2228,https://stahlock.com/index.php?id=2228,JU-072,Capacity,40-65KG,new,,Capacity:40-65KG
ju-072-door-closer,JU-072,1,2228,https://stahlock.com/index.php?id=2228,JU-072,Max opening angle,180°,new,,Max opening angle:180°
ju-073-door-closer,JU-073,1,2229,https://stahlock.com/index.php?id=2229,JU-073,Door Width,850mm,new,,Door Width:850mm
ju-073-door-closer,JU-073,1,2229,https://stahlock.com/index.php?id=2229,JU-073,Capacity,40-65KG,new,,Capacity:40-65KG
ju-073-door-closer,JU-073,1,2229,https://stahlock.com/index.php?id=2229,JU-073,Max opening angle,180°,new,,Max opening angle:180°
ju-088-door-closer,JU-088,1,2230,https://stahlock.com/index.php?id=2230,JU-088,Door Width,950mm,new,,Door Width:950mm
ju-088-door-closer,JU-088,1,2230,https://stahlock.com/index.php?id=2230,JU-088,Capacity,40-65KG,new,,Capacity:40-65KG
ju-088-door-closer,JU-088,1,2230,https://stahlock.com/index.php?id=2230,JU-088,Max opening angle,180°,new,,Max opening angle:180°
ju-093-door-closer,JU-093,1,2231,https://stahlock.com/index.php?id=2231,JU-093,Door Width,1050mm,new,,Door Width:1050mm
ju-093-door-closer,JU-093,1,2231,https://stahlock.com/index.php?id=2231,JU-093,Capacity,45-85KG,new,,Capacity:45-85KG
ju-093-door-closer,JU-093,1,2231,https://stahlock.com/index.php?id=2231,JU-093,Max opening angle,180°,new,,Max opening angle:180°
lc17-lock-case,Lc17,4,2045,https://stahlock.com/index.php?id=2045,Lc17,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc17-lock-case,Lc17,4,2045,https://stahlock.com/index.php?id=2045,Lc17,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc17-lock-case,Lc17,4,2045,https://stahlock.com/index.php?id=2045,Lc17,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc17-lock-case,Lc17,4,2045,https://stahlock.com/index.php?id=2045,Lc17,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc17-lock-case,Lc17,4,2045,https://stahlock.com/index.php?id=2045,Lc17,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Center distance,72mm,new,,Center distance: 72mm
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Backset,55mm,new,,Backset: 55mm
lc33-5572-lock-case,Lc33-5572,3,2051,https://stahlock.com/index.php?id=2051,Lc33 5572,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc5845-lock-case,LC5845,4,2415,https://stahlock.com/index.php?id=2415,LC5845,Latch Material,Zinc Alloy + Plastic / Brass,new,,Latch Material: Zinc Alloy + Plastic / Brass
lc5845-lock-case,LC5845,4,2415,https://stahlock.com/index.php?id=2415,LC5845,Deadbolt Material,Iron,new,,Deadbolt Material: Iron
lc5845-lock-case,LC5845,4,2415,https://stahlock.com/index.php?id=2415,LC5845,Center Distance,58mm,new,,Center Distance: 58mm
lc6860-lock-case,Lc6860,1,2054,https://stahlock.com/index.php?id=2054,Lc6860,Center distance,68mm,new,,Center distance: 68mm
lc6860-lock-case,Lc6860,1,2054,https://stahlock.com/index.php?id=2054,Lc6860,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Center distance,65mm,new,,Center distance: 65mm
lc7065-lock-case,Lc7065,1,2029,https://stahlock.com/index.php?id=2029,Lc7065,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Center distance,65mm,new,,Center distance: 65mm
lc7065ps-lock-case,Lc7065PS,4,2030,https://stahlock.com/index.php?id=2030,Lc7065PS,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Center distance,65mm,new,,Center distance: 65mm
lc7065s-lock-case,Lc7065S,1,2031,https://stahlock.com/index.php?id=2031,Lc7065S,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Center distance,85mm,new,,Center distance: 85mm
lc8520b-lock-case,Lc8520B,4,2057,https://stahlock.com/index.php?id=2057,Lc8520 B,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Center distance,85mm,new,,Center distance: 85mm
lc8520ps-lock-case,Lc8520PS,5,2056,https://stahlock.com/index.php?id=2056,Lc8520 PS,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Center distance,85mm,new,,Center distance: 85mm
lc8525-lock-case,Lc8525,2,2058,https://stahlock.com/index.php?id=2058,Lc8525,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Center distance,85mm,new,,Center distance: 85mm
lc8525b-lock-case,Lc8525B,2,2060,https://stahlock.com/index.php?id=2060,Lc8525 B,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Center distance,85mm,new,,Center distance: 85mm
lc8530bk-lock-case,Lc8530BK,3,2062,https://stahlock.com/index.php?id=2062,Lc8530 BK,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Latch Bolt,Copper,new,,Latch Bolt: Copper
